文件名,文件大小(字节),本地完整路径,云端路径,云端链接,上传状态,上传时间,所属文件夹,相对路径
具身认知理论下的高中数学教学.pdf,987468,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十四：具身认知理论\具身认知理论下的高中数学教学.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十四：具身认知理论/具身认知理论下的高中数学教学.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十四：具身认知理论/具身认知理论下的高中数学教学.pdf,成功,2026-04-04 19:29:08,math-teaching-resources/理论卡片,理论文献\理论卡片十四：具身认知理论\具身认知理论下的高中数学教学.pdf
具身认知理论下高中数学教学浅解.pdf,873883,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十四：具身认知理论\具身认知理论下高中数学教学浅解.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十四：具身认知理论/具身认知理论下高中数学教学浅解.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十四：具身认知理论/具身认知理论下高中数学教学浅解.pdf,成功,2026-04-04 19:29:09,math-teaching-resources/理论卡片,理论文献\理论卡片十四：具身认知理论\具身认知理论下高中数学教学浅解.pdf
具身认知理论下高中数学教材的回归教学_价值、误区与项目式学习路径_陈亮.pdf,910890,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十四：具身认知理论\具身认知理论下高中数学教材的回归教学_价值、误区与项目式学习路径_陈亮.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十四：具身认知理论/具身认知理论下高中数学教材的回归教学_价值、误区与项目式学习路径_陈亮.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十四：具身认知理论/具身认知理论下高中数学教材的回归教学_价值、误区与项目式学习路径_陈亮.pdf,成功,2026-04-04 19:29:10,math-teaching-resources/理论卡片,理论文献\理论卡片十四：具身认知理论\具身认知理论下高中数学教材的回归教学_价值、误区与项目式学习路径_陈亮.pdf
具身认知理论研究述评.pdf,1242344,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十四：具身认知理论\具身认知理论研究述评.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十四：具身认知理论/具身认知理论研究述评.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十四：具身认知理论/具身认知理论研究述评.pdf,成功,2026-04-04 19:29:10,math-teaching-resources/理论卡片,理论文献\理论卡片十四：具身认知理论\具身认知理论研究述评.pdf
具身认知视角下高中数学概念教学的困境与纾解.pdf,1097208,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十四：具身认知理论\具身认知视角下高中数学概念教学的困境与纾解.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十四：具身认知理论/具身认知视角下高中数学概念教学的困境与纾解.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十四：具身认知理论/具身认知视角下高中数学概念教学的困境与纾解.pdf,成功,2026-04-04 19:29:11,math-teaching-resources/理论卡片,理论文献\理论卡片十四：具身认知理论\具身认知视角下高中数学概念教学的困境与纾解.pdf
基于_具身认知_理论的课堂教学实践——以_平行四边形的判定定理_为例.pdf,6146215,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十四：具身认知理论\基于_具身认知_理论的课堂教学实践——以_平行四边形的判定定理_为例.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十四：具身认知理论/基于_具身认知_理论的课堂教学实践——以_平行四边形的判定定理_为例.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十四：具身认知理论/基于_具身认知_理论的课堂教学实践——以_平行四边形的判定定理_为例.pdf,成功,2026-04-04 19:29:14,math-teaching-resources/理论卡片,理论文献\理论卡片十四：具身认知理论\基于_具身认知_理论的课堂教学实践——以_平行四边形的判定定理_为例.pdf
基于具身认知理论的课堂教学变革.pdf,436637,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十四：具身认知理论\基于具身认知理论的课堂教学变革.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十四：具身认知理论/基于具身认知理论的课堂教学变革.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十四：具身认知理论/基于具身认知理论的课堂教学变革.pdf,成功,2026-04-04 19:29:15,math-teaching-resources/理论卡片,理论文献\理论卡片十四：具身认知理论\基于具身认知理论的课堂教学变革.pdf
基于具身认知理论的高中数学生本课堂——以_椭圆概念_教学为例.pdf,1508698,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十四：具身认知理论\基于具身认知理论的高中数学生本课堂——以_椭圆概念_教学为例.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十四：具身认知理论/基于具身认知理论的高中数学生本课堂——以_椭圆概念_教学为例.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十四：具身认知理论/基于具身认知理论的高中数学生本课堂——以_椭圆概念_教学为例.pdf,成功,2026-04-04 19:29:15,math-teaching-resources/理论卡片,理论文献\理论卡片十四：具身认知理论\基于具身认知理论的高中数学生本课堂——以_椭圆概念_教学为例.pdf
基于具身认知理论视角的高中数学课程资源开发——以人教A版_空间直线、平面的平行_为例.pdf,889475,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十四：具身认知理论\基于具身认知理论视角的高中数学课程资源开发——以人教A版_空间直线、平面的平行_为例.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十四：具身认知理论/基于具身认知理论视角的高中数学课程资源开发——以人教A版_空间直线、平面的平行_为例.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十四：具身认知理论/基于具身认知理论视角的高中数学课程资源开发——以人教A版_空间直线、平面的平行_为例.pdf,成功,2026-04-04 19:29:16,math-teaching-resources/理论卡片,理论文献\理论卡片十四：具身认知理论\基于具身认知理论视角的高中数学课程资源开发——以人教A版_空间直线、平面的平行_为例.pdf
论提高小学数学课堂教学效率的具体策略+——以具身认知为基础的课堂设计为例.pdf,1324878,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十四：具身认知理论\论提高小学数学课堂教学效率的具体策略+——以具身认知为基础的课堂设计为例.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十四：具身认知理论/论提高小学数学课堂教学效率的具体策略+——以具身认知为基础的课堂设计为例.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十四：具身认知理论/论提高小学数学课堂教学效率的具体策略+——以具身认知为基础的课堂设计为例.pdf,成功,2026-04-04 19:29:17,math-teaching-resources/理论卡片,理论文献\理论卡片十四：具身认知理论\论提高小学数学课堂教学效率的具体策略+——以具身认知为基础的课堂设计为例.pdf
基于认知负荷理论的高中数学教学设计研究.pdf,2429004,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十：认知负荷理论\基于认知负荷理论的高中数学教学设计研究.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十：认知负荷理论/基于认知负荷理论的高中数学教学设计研究.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十：认知负荷理论/基于认知负荷理论的高中数学教学设计研究.pdf,成功,2026-04-04 19:29:18,math-teaching-resources/理论卡片,理论文献\理论卡片十：认知负荷理论\基于认知负荷理论的高中数学教学设计研究.pdf
基于认知负荷理论的高中数学概念教学优化研究_赵月虹.pdf,1678854,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十：认知负荷理论\基于认知负荷理论的高中数学概念教学优化研究_赵月虹.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十：认知负荷理论/基于认知负荷理论的高中数学概念教学优化研究_赵月虹.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十：认知负荷理论/基于认知负荷理论的高中数学概念教学优化研究_赵月虹.pdf,成功,2026-04-04 19:29:19,math-teaching-resources/理论卡片,理论文献\理论卡片十：认知负荷理论\基于认知负荷理论的高中数学概念教学优化研究_赵月虹.pdf
基于认知负荷理论的高中数学概念教学研究.pdf,4132338,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十：认知负荷理论\基于认知负荷理论的高中数学概念教学研究.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十：认知负荷理论/基于认知负荷理论的高中数学概念教学研究.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十：认知负荷理论/基于认知负荷理论的高中数学概念教学研究.pdf,成功,2026-04-04 19:29:21,math-teaching-resources/理论卡片,理论文献\理论卡片十：认知负荷理论\基于认知负荷理论的高中数学概念教学研究.pdf
认知负荷理论下基于GeoGebra的高中立体几何初步教学研究.pdf,5768468,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十：认知负荷理论\认知负荷理论下基于GeoGebra的高中立体几何初步教学研究.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十：认知负荷理论/认知负荷理论下基于GeoGebra的高中立体几何初步教学研究.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十：认知负荷理论/认知负荷理论下基于GeoGebra的高中立体几何初步教学研究.pdf,成功,2026-04-04 19:29:25,math-teaching-resources/理论卡片,理论文献\理论卡片十：认知负荷理论\认知负荷理论下基于GeoGebra的高中立体几何初步教学研究.pdf
认知负荷理论下高中数学前置性作业设计与实践研究.pdf,2655827,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十：认知负荷理论\认知负荷理论下高中数学前置性作业设计与实践研究.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十：认知负荷理论/认知负荷理论下高中数学前置性作业设计与实践研究.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十：认知负荷理论/认知负荷理论下高中数学前置性作业设计与实践研究.pdf,成功,2026-04-04 19:29:26,math-teaching-resources/理论卡片,理论文献\理论卡片十：认知负荷理论\认知负荷理论下高中数学前置性作业设计与实践研究.pdf
认知负荷理论及其发展.pdf,229634,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十：认知负荷理论\认知负荷理论及其发展.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十：认知负荷理论/认知负荷理论及其发展.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十：认知负荷理论/认知负荷理论及其发展.pdf,成功,2026-04-04 19:29:26,math-teaching-resources/理论卡片,理论文献\理论卡片十：认知负荷理论\认知负荷理论及其发展.pdf
认知负荷理论综述.pdf,1361697,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十：认知负荷理论\认知负荷理论综述.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十：认知负荷理论/认知负荷理论综述.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十：认知负荷理论/认知负荷理论综述.pdf,成功,2026-04-04 19:29:27,math-teaching-resources/理论卡片,理论文献\理论卡片十：认知负荷理论\认知负荷理论综述.pdf
基于学习进阶理论的高中数学概念教学构建与应用——以“函数的概念”教学为例_张刘成.pdf,211936,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片四：学习进阶理论\基于学习进阶理论的高中数学概念教学构建与应用——以“函数的概念”教学为例_张刘成.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片四：学习进阶理论/基于学习进阶理论的高中数学概念教学构建与应用——以“函数的概念”教学为例_张刘成.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片四：学习进阶理论/基于学习进阶理论的高中数学概念教学构建与应用——以“函数的概念”教学为例_张刘成.pdf,成功,2026-04-04 19:29:27,math-teaching-resources/理论卡片,理论文献\理论卡片四：学习进阶理论\基于学习进阶理论的高中数学概念教学构建与应用——以“函数的概念”教学为例_张刘成.pdf
基于学习进阶的“余弦定理、正弦定理应用举例”教学设计_郭玉佳.pdf,1266853,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片四：学习进阶理论\基于学习进阶的“余弦定理、正弦定理应用举例”教学设计_郭玉佳.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片四：学习进阶理论/基于学习进阶的“余弦定理、正弦定理应用举例”教学设计_郭玉佳.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片四：学习进阶理论/基于学习进阶的“余弦定理、正弦定理应用举例”教学设计_郭玉佳.pdf,成功,2026-04-04 19:29:28,math-teaching-resources/理论卡片,理论文献\理论卡片四：学习进阶理论\基于学习进阶的“余弦定理、正弦定理应用举例”教学设计_郭玉佳.pdf
学习进阶的教学设计要旨_欧燕秋.pdf,1095368,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片四：学习进阶理论\学习进阶的教学设计要旨_欧燕秋.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片四：学习进阶理论/学习进阶的教学设计要旨_欧燕秋.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片四：学习进阶理论/学习进阶的教学设计要旨_欧燕秋.pdf,成功,2026-04-04 19:29:29,math-teaching-resources/理论卡片,理论文献\理论卡片四：学习进阶理论\学习进阶的教学设计要旨_欧燕秋.pdf
学习进阶视角下随机事件的概率_卢荣亮.pdf,860840,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片四：学习进阶理论\学习进阶视角下随机事件的概率_卢荣亮.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片四：学习进阶理论/学习进阶视角下随机事件的概率_卢荣亮.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片四：学习进阶理论/学习进阶视角下随机事件的概率_卢荣亮.pdf,成功,2026-04-04 19:29:29,math-teaching-resources/理论卡片,理论文献\理论卡片四：学习进阶理论\学习进阶视角下随机事件的概率_卢荣亮.pdf
