文件名,目录,文件类型,扩展名,大小(KB),修改时间,关联文件,图片数量,备注,完整路径,云端链接
3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_30.wmf,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images,其他文件,.wmf,0.33,2026/3/26 14:11,,0,函数教案资源,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_30.wmf,
3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_31.wmf,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images,其他文件,.wmf,0.75,2026/3/26 14:11,,0,函数教案资源,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_31.wmf,
3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_32.wmf,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images,其他文件,.wmf,0.33,2026/3/26 14:11,,0,函数教案资源,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_32.wmf,
3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_33.wmf,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images,其他文件,.wmf,0.33,2026/3/26 14:11,,0,函数教案资源,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_33.wmf,
3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_34.emf,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images,其他文件,.emf,46.69,2026/3/26 14:11,,0,函数教案资源,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_34.emf,
3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_35.emf,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images,其他文件,.emf,1.9,2026/3/26 14:11,,0,函数教案资源,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_35.emf,
3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_36.emf,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images,其他文件,.emf,1.9,2026/3/26 14:11,,0,函数教案资源,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_36.emf,
3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_37.emf,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images,其他文件,.emf,2.52,2026/3/26 14:11,,0,函数教案资源,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_37.emf,
3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_38.emf,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images,其他文件,.emf,2.15,2026/3/26 14:11,,0,函数教案资源,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_38.emf,
3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_39.emf,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images,其他文件,.emf,2.44,2026/3/26 14:11,,0,函数教案资源,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_39.emf,
3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_4.png,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images,图片文件,.png,24.7,2026/3/26 14:11,,0,函数教案资源,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_4.png,
3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_40.emf,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images,其他文件,.emf,2.44,2026/3/26 14:11,,0,函数教案资源,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_40.emf,
3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_41.emf,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images,其他文件,.emf,2.52,2026/3/26 14:11,,0,函数教案资源,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_41.emf,
3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_42.emf,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images,其他文件,.emf,249.39,2026/3/26 14:11,,0,函数教案资源,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_42.emf,
3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_43.emf,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images,其他文件,.emf,2.45,2026/3/26 14:11,,0,函数教案资源,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_43.emf,
3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_44.emf,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images,其他文件,.emf,2.45,2026/3/26 14:11,,0,函数教案资源,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_44.emf,
3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_45.emf,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images,其他文件,.emf,2.45,2026/3/26 14:11,,0,函数教案资源,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_45.emf,
3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_46.emf,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images,其他文件,.emf,2.45,2026/3/26 14:11,,0,函数教案资源,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_46.emf,
3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_47.png,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images,图片文件,.png,213.11,2026/3/26 14:11,,0,函数教案资源,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_47.png,
3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_48.png,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images,图片文件,.png,68.38,2026/3/26 14:11,,0,函数教案资源,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_48.png,
3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_49.png,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images,图片文件,.png,26.22,2026/3/26 14:11,,0,函数教案资源,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_49.png,
3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_5.wmf,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images,其他文件,.wmf,1.14,2026/3/26 14:11,,0,函数教案资源,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_5.wmf,
3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_50.wmf,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images,其他文件,.wmf,0.33,2026/3/26 14:11,,0,函数教案资源,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_50.wmf,
3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_51.png,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images,图片文件,.png,26.48,2026/3/26 14:11,,0,函数教案资源,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_51.png,
3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_52.png,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images,图片文件,.png,25.59,2026/3/26 14:11,,0,函数教案资源,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_52.png,
3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_53.png,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images,图片文件,.png,24.44,2026/3/26 14:11,,0,函数教案资源,第三章函数的概念与性质\3.1函数的概念及其表示\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _images\3.1.1　函数概念的综合应用（教学设计）-【新教材精创】)  _image_53.png,
