文件名,目录,文件类型,扩展名,大小(KB),修改时间,关联文件,图片数量,备注,完整路径,云端链接
课时3260_7.2.2复数的乘 除运算-7.2.2复数的乘、除运算【公众号dc008免费分享】_image_3.png,第七章\7.2 复数的四则运算,图片文件,.png,1.4,2026/3/25 10:53,,0,,D:\立体几何-教案\必修二\第七章\7.2 复数的四则运算\课时3260_7.2.2复数的乘 除运算-7.2.2复数的乘、除运算【公众号dc008免费分享】_image_3.png,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/02-立体几何/01-教案/必修二/第七章/7.2 复数的四则运算/课时3260_7.2.2复数的乘 除运算-7.2.2复数的乘、除运算【公众号dc008免费分享】_image_3.png
课时3260_7.2.2复数的乘 除运算-7.2.2复数的乘、除运算【公众号dc008免费分享】_image_4.png,第七章\7.2 复数的四则运算,图片文件,.png,1.28,2026/3/25 10:53,,0,,D:\立体几何-教案\必修二\第七章\7.2 复数的四则运算\课时3260_7.2.2复数的乘 除运算-7.2.2复数的乘、除运算【公众号dc008免费分享】_image_4.png,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/02-立体几何/01-教案/必修二/第七章/7.2 复数的四则运算/课时3260_7.2.2复数的乘 除运算-7.2.2复数的乘、除运算【公众号dc008免费分享】_image_4.png
课时3260_7.2.2复数的乘 除运算-7.2.2复数的乘、除运算【公众号dc008免费分享】_image_5.png,第七章\7.2 复数的四则运算,图片文件,.png,2.16,2026/3/25 10:53,,0,,D:\立体几何-教案\必修二\第七章\7.2 复数的四则运算\课时3260_7.2.2复数的乘 除运算-7.2.2复数的乘、除运算【公众号dc008免费分享】_image_5.png,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/02-立体几何/01-教案/必修二/第七章/7.2 复数的四则运算/课时3260_7.2.2复数的乘 除运算-7.2.2复数的乘、除运算【公众号dc008免费分享】_image_5.png
课时3260_7.2.2复数的乘 除运算-7.2.2复数的乘、除运算【公众号dc008免费分享】_image_6.png,第七章\7.2 复数的四则运算,图片文件,.png,0.99,2026/3/25 10:53,,0,,D:\立体几何-教案\必修二\第七章\7.2 复数的四则运算\课时3260_7.2.2复数的乘 除运算-7.2.2复数的乘、除运算【公众号dc008免费分享】_image_6.png,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/02-立体几何/01-教案/必修二/第七章/7.2 复数的四则运算/课时3260_7.2.2复数的乘 除运算-7.2.2复数的乘、除运算【公众号dc008免费分享】_image_6.png
课时3260_7.2.2复数的乘 除运算-7.2.2复数的乘、除运算【公众号dc008免费分享】_image_7.png,第七章\7.2 复数的四则运算,图片文件,.png,1.74,2026/3/25 10:53,,0,,D:\立体几何-教案\必修二\第七章\7.2 复数的四则运算\课时3260_7.2.2复数的乘 除运算-7.2.2复数的乘、除运算【公众号dc008免费分享】_image_7.png,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/02-立体几何/01-教案/必修二/第七章/7.2 复数的四则运算/课时3260_7.2.2复数的乘 除运算-7.2.2复数的乘、除运算【公众号dc008免费分享】_image_7.png
课时3260_7.2.2复数的乘 除运算-7.2.2复数的乘、除运算【公众号dc008免费分享】_image_8.png,第七章\7.2 复数的四则运算,图片文件,.png,0.82,2026/3/25 10:53,,0,,D:\立体几何-教案\必修二\第七章\7.2 复数的四则运算\课时3260_7.2.2复数的乘 除运算-7.2.2复数的乘、除运算【公众号dc008免费分享】_image_8.png,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/02-立体几何/01-教案/必修二/第七章/7.2 复数的四则运算/课时3260_7.2.2复数的乘 除运算-7.2.2复数的乘、除运算【公众号dc008免费分享】_image_8.png
课时3260_7.2.2复数的乘 除运算-7.2.2复数的乘、除运算【公众号dc008免费分享】_image_9.png,第七章\7.2 复数的四则运算,图片文件,.png,0.89,2026/3/25 10:53,,0,,D:\立体几何-教案\必修二\第七章\7.2 复数的四则运算\课时3260_7.2.2复数的乘 除运算-7.2.2复数的乘、除运算【公众号dc008免费分享】_image_9.png,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/02-立体几何/01-教案/必修二/第七章/7.2 复数的四则运算/课时3260_7.2.2复数的乘 除运算-7.2.2复数的乘、除运算【公众号dc008免费分享】_image_9.png
7.3.DOCX,第七章\7.3 复数的三角表示,原文件,.docx,60.43,2023/1/4 23:11,7.3.md,0,,D:\立体几何-教案\必修二\第七章\7.3 复数的三角表示\7.3.DOCX,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/02-立体几何/01-教案/必修二/第七章/7.3 复数的三角表示/7.3.DOCX
7.3.md,第七章\7.3 复数的三角表示,Markdown文件,.md,5.13,2026/3/25 11:43,7.3.docx,1,,D:\立体几何-教案\必修二\第七章\7.3 复数的三角表示\7.3.md,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/02-立体几何/01-教案/必修二/第七章/7.3 复数的三角表示/7.3.md
7.3_image_1.png,第七章\7.3 复数的三角表示,图片文件,.png,18.54,2026/3/25 10:53,,0,,D:\立体几何-教案\必修二\第七章\7.3 复数的三角表示\7.3_image_1.png,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/02-立体几何/01-教案/必修二/第七章/7.3 复数的三角表示/7.3_image_1.png
7.3_v2.docx,第七章\7.3 复数的三角表示,原文件,.docx,93.5,2021/12/27 19:32,,0,,D:\立体几何-教案\必修二\第七章\7.3 复数的三角表示\7.3_v2.docx,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/02-立体几何/01-教案/必修二/第七章/7.3 复数的三角表示/7.3_v2.docx
课时21_第七章复数_7.3.1复数的三角表示式-教案【公众号dc008免费分享】.md,第七章\7.3 复数的三角表示,Markdown文件,.md,3.58,2026/3/25 11:43,课时21_第七章复数_7.3.1复数的三角表示式-教案【公众号dc008免费分享】.pdf,0,,D:\立体几何-教案\必修二\第七章\7.3 复数的三角表示\课时21_第七章复数_7.3.1复数的三角表示式-教案【公众号dc008免费分享】.md,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/02-立体几何/01-教案/必修二/第七章/7.3 复数的三角表示/课时21_第七章复数_7.3.1复数的三角表示式-教案【公众号dc008免费分享】.md
课时21_第七章复数_7.3.1复数的三角表示式-教案【公众号dc008免费分享】.pdf,第七章\7.3 复数的三角表示,原文件,.pdf,1348.59,2022/8/27 17:21,课时21_第七章复数_7.3.1复数的三角表示式-教案【公众号dc008免费分享】.md,0,,D:\立体几何-教案\必修二\第七章\7.3 复数的三角表示\课时21_第七章复数_7.3.1复数的三角表示式-教案【公众号dc008免费分享】.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/02-立体几何/01-教案/必修二/第七章/7.3 复数的三角表示/课时21_第七章复数_7.3.1复数的三角表示式-教案【公众号dc008免费分享】.pdf
课时22_第七章复数_7.3.2复数乘 除运算的三角表示及其几何意义-教案【公众号dc008免费分享】.md,第七章\7.3 复数的三角表示,Markdown文件,.md,5.61,2026/3/25 11:43,课时22_第七章复数_7.3.2复数乘 除运算的三角表示及其几何意义-教案【公众号dc008免费分享】.pdf,0,,D:\立体几何-教案\必修二\第七章\7.3 复数的三角表示\课时22_第七章复数_7.3.2复数乘 除运算的三角表示及其几何意义-教案【公众号dc008免费分享】.md,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/02-立体几何/01-教案/必修二/第七章/7.3 复数的三角表示/课时22_第七章复数_7.3.2复数乘 除运算的三角表示及其几何意义-教案【公众号dc008免费分享】.md
课时22_第七章复数_7.3.2复数乘 除运算的三角表示及其几何意义-教案【公众号dc008免费分享】.pdf,第七章\7.3 复数的三角表示,原文件,.pdf,1176.58,2022/8/27 17:22,课时22_第七章复数_7.3.2复数乘 除运算的三角表示及其几何意义-教案【公众号dc008免费分享】.md,0,,D:\立体几何-教案\必修二\第七章\7.3 复数的三角表示\课时22_第七章复数_7.3.2复数乘 除运算的三角表示及其几何意义-教案【公众号dc008免费分享】.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/02-立体几何/01-教案/必修二/第七章/7.3 复数的三角表示/课时22_第七章复数_7.3.2复数乘 除运算的三角表示及其几何意义-教案【公众号dc008免费分享】.pdf
课时3262_7.3.1复数的三角表示式-7.3.1复数的三角表示式（教学设计）【公众号dc008免费分享】.docx,第七章\7.3 复数的三角表示,原文件,.docx,400.89,2022/8/25 16:16,课时3262_7.3.1复数的三角表示式-7.3.1复数的三角表示式（教学设计）【公众号dc008免费分享】.md,0,,D:\立体几何-教案\必修二\第七章\7.3 复数的三角表示\课时3262_7.3.1复数的三角表示式-7.3.1复数的三角表示式（教学设计）【公众号dc008免费分享】.docx,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/02-立体几何/01-教案/必修二/第七章/7.3 复数的三角表示/课时3262_7.3.1复数的三角表示式-7.3.1复数的三角表示式（教学设计）【公众号dc008免费分享】.docx
课时3262_7.3.1复数的三角表示式-7.3.1复数的三角表示式（教学设计）【公众号dc008免费分享】.md,第七章\7.3 复数的三角表示,Markdown文件,.md,8.33,2026/3/25 11:43,课时3262_7.3.1复数的三角表示式-7.3.1复数的三角表示式（教学设计）【公众号dc008免费分享】.docx,35,,D:\立体几何-教案\必修二\第七章\7.3 复数的三角表示\课时3262_7.3.1复数的三角表示式-7.3.1复数的三角表示式（教学设计）【公众号dc008免费分享】.md,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/02-立体几何/01-教案/必修二/第七章/7.3 复数的三角表示/课时3262_7.3.1复数的三角表示式-7.3.1复数的三角表示式（教学设计）【公众号dc008免费分享】.md
课时3262_7.3.1复数的三角表示式-7.3.1复数的三角表示式（教学设计）【公众号dc008免费分享】_image_1.png,第七章\7.3 复数的三角表示,图片文件,.png,0.75,2026/3/25 10:53,,0,,D:\立体几何-教案\必修二\第七章\7.3 复数的三角表示\课时3262_7.3.1复数的三角表示式-7.3.1复数的三角表示式（教学设计）【公众号dc008免费分享】_image_1.png,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/02-立体几何/01-教案/必修二/第七章/7.3 复数的三角表示/课时3262_7.3.1复数的三角表示式-7.3.1复数的三角表示式（教学设计）【公众号dc008免费分享】_image_1.png
课时3262_7.3.1复数的三角表示式-7.3.1复数的三角表示式（教学设计）【公众号dc008免费分享】_image_10.png,第七章\7.3 复数的三角表示,图片文件,.png,0.98,2026/3/25 10:53,,0,,D:\立体几何-教案\必修二\第七章\7.3 复数的三角表示\课时3262_7.3.1复数的三角表示式-7.3.1复数的三角表示式（教学设计）【公众号dc008免费分享】_image_10.png,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/02-立体几何/01-教案/必修二/第七章/7.3 复数的三角表示/课时3262_7.3.1复数的三角表示式-7.3.1复数的三角表示式（教学设计）【公众号dc008免费分享】_image_10.png
课时3262_7.3.1复数的三角表示式-7.3.1复数的三角表示式（教学设计）【公众号dc008免费分享】_image_11.png,第七章\7.3 复数的三角表示,图片文件,.png,25.31,2026/3/25 10:53,,0,,D:\立体几何-教案\必修二\第七章\7.3 复数的三角表示\课时3262_7.3.1复数的三角表示式-7.3.1复数的三角表示式（教学设计）【公众号dc008免费分享】_image_11.png,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/02-立体几何/01-教案/必修二/第七章/7.3 复数的三角表示/课时3262_7.3.1复数的三角表示式-7.3.1复数的三角表示式（教学设计）【公众号dc008免费分享】_image_11.png
课时3262_7.3.1复数的三角表示式-7.3.1复数的三角表示式（教学设计）【公众号dc008免费分享】_image_12.png,第七章\7.3 复数的三角表示,图片文件,.png,35.97,2026/3/25 10:53,,0,,D:\立体几何-教案\必修二\第七章\7.3 复数的三角表示\课时3262_7.3.1复数的三角表示式-7.3.1复数的三角表示式（教学设计）【公众号dc008免费分享】_image_12.png,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/02-立体几何/01-教案/必修二/第七章/7.3 复数的三角表示/课时3262_7.3.1复数的三角表示式-7.3.1复数的三角表示式（教学设计）【公众号dc008免费分享】_image_12.png
课时3262_7.3.1复数的三角表示式-7.3.1复数的三角表示式（教学设计）【公众号dc008免费分享】_image_13.png,第七章\7.3 复数的三角表示,图片文件,.png,23.99,2026/3/25 10:53,,0,,D:\立体几何-教案\必修二\第七章\7.3 复数的三角表示\课时3262_7.3.1复数的三角表示式-7.3.1复数的三角表示式（教学设计）【公众号dc008免费分享】_image_13.png,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/02-立体几何/01-教案/必修二/第七章/7.3 复数的三角表示/课时3262_7.3.1复数的三角表示式-7.3.1复数的三角表示式（教学设计）【公众号dc008免费分享】_image_13.png
课时3262_7.3.1复数的三角表示式-7.3.1复数的三角表示式（教学设计）【公众号dc008免费分享】_image_14.png,第七章\7.3 复数的三角表示,图片文件,.png,18.01,2026/3/25 10:53,,0,,D:\立体几何-教案\必修二\第七章\7.3 复数的三角表示\课时3262_7.3.1复数的三角表示式-7.3.1复数的三角表示式（教学设计）【公众号dc008免费分享】_image_14.png,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/02-立体几何/01-教案/必修二/第七章/7.3 复数的三角表示/课时3262_7.3.1复数的三角表示式-7.3.1复数的三角表示式（教学设计）【公众号dc008免费分享】_image_14.png
